user_id, title, author, publisher, isbn, language, no_of_exchanges, rating, genre
DZnwVyxPPDz9mdVmBzCkiP,Shake: A New Perspective on Cocktails,Eric Prum,Clarkson Potter,9780804186827,English,8,4.2,Cooking 
faEsLynqFwbQLjTgdxeMLU,The Cocktail Primer: All You Need to Know to Make the Perfect Drink,Eben Klemm,Andrews McMeel Publishing,9780740790737,English,7,3.5,Cooking 
REsYm8phBx3GXMyJCwKAf2,WitchCraft Cocktails: 70 Seasonal Drinks Infused with Magic & Ritual,Julia Halina Hadas,Simon and Schuster,9781507213940,English,8,4.8,Body, Mind & Spirit 
Pi3k9pG4h6oFwVETzeQYqx,The Dead Rabbit Drinks Manual: Secret Recipes and Barroom Tales from Two Belfast Boys Who Conquered the Cocktail World,Sean Muldoon,Houghton Mifflin Harcourt,9780544373396,English,6,4.9,Cooking 
HmKwdY8pgLPKGcNknYDDaw,The Drunken Botanist,Amy Stewart,Algonquin Books,9781616201043,English,0,4.5,Cooking 
McZKymgVSVtmwNW3queja5,Imbibe! Updated and Revised Edition: From Absinthe Cocktail to Whiskey Smash| a Salute in Stories and Drinks to "Professor" Jerry Thomas| Pioneer of the American Bar,David Wondrich,Penguin,9780698181854,English,8,5.0,Cooking 
QmdkMbCTipuZj8mKfZcyMm,The Mixology of Astrology: Cosmic Cocktail Recipes for Every Sign,Aliza Kelly,Simon and Schuster,9781507208168,English,6,0,Body, Mind & Spirit 
6zSqYgqBRqbSfvidtR62Cv,Clean Cocktails: Righteous Recipes for the Modernist Mixologist,Beth Ritter Nydick,The Countryman Press,9781682681411,English,0,0,Cooking 
PFE4YdwoNGyYcs8Jzk6PGy,The Cocktail Lab: Unraveling the Mysteries of Flavor and Aroma in Drink| with Recipes,Tony Conigliaro,Ten Speed Press,9781607745686,English,9,2.0,Cooking 
KNycGauKNTEMEYv6MZ5eYC,Ultimate Little Cocktail Book,Ray Foley,Sourcebooks| Inc.,9781402250064,English,5,5.0,Cooking 
kykgmbgFWypFYeVgWWoqMj,Be Your Own House Contractor: Save 25% without Lifting a Hammer,Carl Heldmann,Storey Publishing,9781603425902,English,0,4.3,House & Home 
AEfFeDT2RD54JCJwZAUQhb,French Country Cottage,Courtney Allison,Gibbs Smith,9781423648932,English,9,4.0,House & Home 
eY82rJMMo2e8GHxQeQXvRU,Mexican Country Style| Pb,Karen Witynski,Gibbs Smith,9781423610281,English,8,0,House & Home 
Vk5hhRiSntBuGiyb3nPNbz,Worms Eat My Garbage| 35th Anniversary Edition: How to Set Up and Maintain a Worm Composting System: Compost Food Waste| Produce Fertilizer for Houseplants and Garden| and Educate Your Kids and Family,Mary Appelhof,Storey Publishing,9781612129488,English,0,4.2,House & Home 
P2MaXMA7p3fVqkvEGH6oeQ,Homebody: A Guide to Creating Spaces You Never Want to Leave,Joanna Gaines,HarperCollins,9780062801982,English,9,4.6,Architecture 
23X8eMxDKXJmyHwzbCMBdK,The Complete Idiot's Guide to Self-Sufficient Living: Live a Simpler| Less Dependent Lifestyle—Without Feeling Deprived,Jerome D. Belanger,Penguin,9781101152041,English,1,4.0,Gardening 
HGNe7yPDFBvW82TY49BhUB,How the Queen Cleans Everything: Handy Advice for a Clean House| Cleaner Laundry| a,Linda Cobb,Simon and Schuster,9781439107485,English,4,5.0,House & Home 
Ag6oGpLQomEEvgcaRNr9kB,Japanese Ikebana for Every Season,Yuji Ueno,Tuttle Publishing,9781462914289,English,1,0,Crafts & Hobbies 
bbiJgxndHGbUzGXTmSLuq2,How to Grow Mushrooms: Grow Your Own Mushrooms Garden Guide,Esme Coriander,Lulu Press| Inc,9781312598089,English,5,0,House & Home 
jgPkDNcXDftHE2iJkdGF7a,SOUTHERN LIVING 101 Decorating Ideas: The Ultimate Guide to Southern Style,The Editors of Southern Living,Time Inc. Books,9780848750985,English,1,5.0,Crafts & Hobbies 
UXhseLrLrUTXt8CsPviDTL,Outside the Not So Big House: Creating the Landscape of Home,Julie Moir Messervy,Taunton Press,9781600850202,English,6,2.0,House & Home 
DjQqugpkNX6euHHLujWcGC,Wood Pallet Projects: Cool and Easy-to-Make Projects for the Home and Garden,Chris Gleason,Fox Chapel Publishing,9781607650898,English,4,0,House & Home 
UVmE5oJmUAxA9bFHRaCiqN,Wood Plank Projects: 30 Simple and Creative DIY Décor Ideas for Your Home and Garden,Carrie Spalding,Simon and Schuster,9781510742956,English,9,0,Crafts & Hobbies 
ngCbhFJRwfyC2u4Ct4JaWZ,SOUTHERN LIVING Small Space Ideas,The Editors of Southern Living,Time Inc. Books,9780848756185,English,4,5.0,Design 
fEy7mqfneRPUGCByDs8jZt,The Unexpected Houseplant: 220 Extraordinary Choices for Every Spot in Your Home,Tovah Martin,Timber Press,9781604694260,English,8,3.8,Gardening 
GEQGJNTKKHQJeG4AA5L4VR,The Secret In Growing Big| Juicy and Delicious Tomatoes: All the Things You Must Know to Grow the Best Tomatoes,Christopher Turner,Lulu Press| Inc,9781304286956,English,1,0,House & Home 
PwuAv6NPfvoGZQmantssCv,Black & Decker The Complete Outdoor Builder: From Arbors to Walkways: 150 DIY Projects,Editors of CPi,Creative Publishing international,9781616733964,English,7,4.6,House & Home 
8WBWsUBzwbWNuSsFtTgmSn,Ridiculously Simple Furniture Projects: Great Looking Furniture Anyone Can Build,Spike Carlsen,Linden Publishing,9781610350044,English,6,3.5,Crafts & Hobbies 
gMaCrDWz8VtnxeDzRqBte3,150 Best Terrace and Balcony Ideas,Irene Alegre,Harper Collins,9780062283375,English,7,4.7,Architecture 
MiMbV32z6QmzhcPmRB89gu,Natural Solutions for Cleaning & Wellness: Health Remedies and Green Cleaning Solutions Without Toxins or Chemicals,Halle Cottis,Page Street Publishing,9781624143359,English,5,0,House & Home 
gJC9mcoBYNbqFqF6sRKZbr,Backyard Farming: Composting,Kim Pezza,Hatherleigh Press,9781578265879,English,5,3.5,House & Home 
7WMX2cF7sCZVivx9T8zgM3,The Organic Composting Handbook: Techniques for a Healthy| Abundant Garden,Dede Cummings,Simon and Schuster,9781629142609,English,7,0,Gardening 
VTkwwBTVQighyR6ebBbWi2,Rooted in Design: Sprout Home's Guide to Creative Indoor Planting,Tara Heibel,Ten Speed Press,9781607746980,English,9,5.0,Gardening 
fzzQu9VSd2rto2riLrZKhj,Human Dimension and Interior Space: A Source Book of Design Reference Standards,Julius Panero,Watson-Guptill,9780770434601,English,5,4.5,Architecture 
G6iCdzbNdfkhp26i9RNLF3,Composting For Dummies,Cathy Cromell,John Wiley & Sons,9780470631263,English,5,4.0,Gardening 
WfhZTQkNXZDbaDBTUZ5f8A,Mary's Household Tips and Tricks: Your Guide to Happiness in the Home,Mary Berry,Penguin UK,9780718185459,English,6,4.7,Architecture 
da2hR5Dg9EbBfHCd5B7Ka5,The Kew Gardener’s Guide to Growing House Plants: The art and science to grow your own house plants,Kay Maguire,White Lion Publishing,9780711240384,English,7,5.0,Gardening 
JRxq8geqLHdyoeCf3JAMTY,At Home: A Short History of Private Life,Bill Bryson,Anchor,9780385533591,English,3,4.9,Architecture 
hA9LktvEGmqsa2jFWUo68X,The Dirt-Cheap Green Thumb: 400 Thrifty Tips for Saving Money| Time| and Resources as You Garden,Rhonda Massingham Hart,Storey Publishing,9781603426664,English,2,1.0,Gardening 
TsiaaRgd8XsWMf23mmraSz,No-Waste Kitchen Gardening: Regrow Your Leftover Greens| Stalks| Seeds| and More,Katie Elzer-Peters,Cool Springs Press,9780760361610,English,3,4.0,Business & Economics 
6Qjh8asMG6ysL8KsKH4gyZ,50 Simple Indoor Miniature Gardens: Decorating Your Home with Indoor Plants,Catherine Delvaux,Fox Chapel Publishing,9781607657262,English,5,0,Gardening 
DdKdk3bYLkjmwsyEy64GLs,The Naked Truth About Gardening| the Bare Essentials: The Anyone Can Grow Plants Guide to Hobby Gardening Indoors & Outdoors,Down and Dirty Enterprises,AuthorHouse,9781438982625,English,4,0,House & Home 
PwgpRqRP4UJyzeRGHxisuw,Vegetable Gardening Wisdom: Daily Advice and Inspiration for Getting the Most from Your Garden,Kelly Smith Trimble,Storey Publishing,9781635861426,English,0,0,Gardening 
WJbTjgG9mJKboKLyia2iGn,Create your dream house and garden: 52 brilliant little ideas for big home improvements,Lizzie O'Prey,Infinite Ideas,9781908864529,English,6,3.0,House & Home 
6p8Nocktaw7BZdjgq3qzeq,I Garden - Urban Style,Reggie Solomon,Penguin,9781440314001,English,9,0,Gardening 
Wx9TfwLPTRHng88DuwJUV3,Everyday Monet: A Giverny-Inspired Gardening and Lifestyle Guide to Living Your Best Impressionist Life,Aileen Bordman,HarperCollins,9780062692986,English,2,0,Art 
EQWeVCkzEzCn7G8xpxJBcX,Creating with Concrete and Mosaic: Fun and Decorative Ideas for Your Home and Garden,Sania Hedengren,Simon and Schuster,9781634501088,English,6,0,Architecture 
U4HmD39KucUSKR8xPQRRkA,Do-It-Yourself Garden Projects and Crafts: 60 Planters| Bird Houses| Lotion Bars| Garlands| and More,Wolfe Debbie,Simon and Schuster,9781510737167,English,3,0,Crafts & Hobbies 
kwvm8DmuBgiLgqRCnx9KRs,Growing Trees & Shrubs Indoors: Breathe New Life into Your Home with Large Plants,D. J. Herda,New Society Publisher,9781771423014,English,4,0,Gardening 
fXZ2bP2JmaAry7cCs3vgsU,Urban Garden Design,Kate Gould,Kyle Books,9780857837639,English,7,0,Gardening 
c2VMBSe29chjLq8sU7ewTZ,Composting Inside and Out: The comprehensive guide to reusing trash| saving money and enjoying the benefits of organic gardening,Stephanie Davies,Penguin,9781440218774,English,7,3.0,Gardening 
H4ahAdE3XuHcU8JFGMqph3,Inside Outside: A Sourcebook of Inspired Garden Rooms,Linda O'Keeffe,Timber Press,9781604699197,English,7,0,Architecture 
EWnYsHCW8GrnhqinJXQcv4,Sustainable Living: Practical Eco-Friendly Tips for Green Living and Self-Sufficiency in the 21st Century - [Special Edition Collection],Sustainable Stevie,Sustainable Stevie,,English,1,3.5,House & Home 
6PA5wWqkWFVL3fbVRcoTnw,Twisted Oak: A Journey to Create a Self-Sustaining Life and Home,Kristina Munroe PE,eBookIt.com,9781456630140,English,8,0,Architecture 
RDTQ9qMVCMLmAYcHQafDii,The Essential Guide to Self-Sufficient Living: Vegetable Gardening| Canning and Fermenting| Keeping Chickens| and More,Abigail Gehring,Simon and Schuster,9781510764194,English,8,0,Gardening 
aX2qDVgFFLLek5VXrZdx8R,Grow Compost: Essential know-how and expert advice for gardening success,Zia Allaway,Penguin,9780744051049,English,4,0,Business & Economics 
mchJ53g86qNXQSM8XF8N86,Little House in the Suburbs: Backyard farming and home skills for self-sufficient living,Deanna Caswell,Penguin,9781440323836,English,8,0,Gardening 
hMxEEreKQcMmqG5Xte7qr8,The Self-Sufficiency Handbook: Your Complete Guide to a Self-Sufficient Home| Garden| and Kitchen,Alan Bridgewater,Fox Chapel Publishing,9781620082355,English,5,0,House & Home 
JFQQsVz9zi8uoCwTnDxHxT,Create your dream house and garden: 52 brilliant little ideas for big home improvements,Lizzie O'Prey,Infinite Ideas,9781907518072,English,0,0,House & Home 
G56LCdHhr9udvEtEfz86Pv,Household Hints: Amazing Uses for Salt| Lemons| Vinegar and Baking Soda,Heather Rodino,Wellfleet Press,9781627889315,English,0,4.0,House & Home 
LhjDxFfbwUAf5EndovTu7q,Better than Beauty: A Guide to Charm,Helen Valentine,Chronicle Books,9781452103747,English,4,3.7,Health & Fitness 
bfRbqxeqrecdAHXacUJHSj,101 Margaritas,Kim Haasarud,Houghton Mifflin Harcourt,9780544189256,English,6,4.4,Cooking 
oQ2MmYTnf2SAZbd5L27dAu,Simple Times: Crafts for Poor People,Amy Sedaris,Grand Central Publishing,9781455584437,English,9,3.8,Cooking 
RhMKMABtzVvAGCVEzAXJgB,Crackers & Dips: More than 50 Handmade Snacks,Ivy Manning,Chronicle Books,9781452124179,English,1,2.5,Cooking 
Y9DWNvGkwhnnpiACoBYNAp,Cheese & Wine: A Guide to Selecting| Pairing| and Enjoying,Janet Fletcher,Chronicle Books,9781452111490,English,6,5.0,Cooking 
LFnpsgfP5WppfHkhgfBAFN,Porch Parties: Cocktail Recipes and Easy Ideas for Outdoor Entertaining,Denise Gee,Chronicle Books,9781452100395,English,9,3.2,Cooking 
ctmY64krvqHrwjApL52WxB,The Big Book of Backyard Cooking: 250 Favorite Recipes for Enjoying the Great Outdoors,Betty Rosbottom,Chronicle Books,9781452132853,English,2,4.5,Cooking 
fSWaf5kUf7PAe3enncyBKJ,I Like You: Hospitality Under the Influence,Amy Sedaris,Grand Central Publishing,9780446545112,English,5,4.1,Cooking 
P9K3dbTUsW99EQ3VPUEuTo,Party Vegan: Fabulous| Fun Food for Every Occasion,Robin Robertson,Houghton Mifflin Harcourt,9780544187634,English,3,3.4,Cooking 
M8jtnozA65nT3WQgo3RqVv,Cooking for a Crowd: Menus| Recipes| and Strategies for Entertaining 10 to 50: A Cookbook,Susan Wyler,Rodale Books,9781609612139,English,2,4.3,Cooking 
kaE93sAepoCZ7Z6yQwRGSY,MasterChef: The Ultimate Cookbook,The Contestants and Judges of MasterChef,Rodale Books,9781609615130,English,3,3.8,Cooking 
bJfHrZFNt7LmW8LyLYKZrF,Paula Deen Celebrates!: Best Dishes and Best Wishes for the Best Times of Your Life,Paula Deen,Simon and Schuster,9781416588566,English,2,4.5,Cooking 
Ju7pSToae9Cub3pnKpUJMD,Handmade Hostess: 12 Imaginative Party Ideas for Unforgettable Entertaining 36 Sewing & Craft Projects • 12 Desserts,Kelly Lee-Creel,C&T Publishing Inc,9781607055617,English,5,0,Crafts & Hobbies 
eGb6RdYytriXg8gawLBvjx,Michael Chiarello's Easy Entertaining Deck: 50 Irresistibly Simple Recipes,Michael Chiarello,Chronicle Books,9780811871693,English,1,0,Cooking 
Ea3iAF2fwVWHK6VP4FzbTT,How to Design and Build Your Ideal Woodshop,Bill Stankus,Penguin,9781440316159,English,6,3.5,Crafts & Hobbies 
XUzfAbBt3RvM4iy2xCzXpG,Danny Proulx's 50 Shop-Made Jigs & Fixtures: Jigs & Fixtures For Every Tool in Your Shop,Danny Proulx,Penguin,9781440316234,English,2,4.8,Crafts & Hobbies 
eQbSqzPBMyeYXkkeaN8xav,Learn to Timber Frame: Craftsmanship| Simplicity| Timeless Beauty,Will Beemer,Storey Publishing,9781612126692,English,7,3.0,Architecture 
ZmCBQZaG9FKUyAVwP5hCvr,Black & Decker Build Your Own Custom Closet: Designing| Building & Installing Custom Closet Systems,Gillett Cole,Cool Springs Press,9781616733346,English,5,4.5,House & Home 
YfQkFDsC8N9YKxZxJtzin2,Shelters| Shacks| and Shanties: The Classic Guide to Building Wilderness Shelters,D. C. Beard,Courier Corporation,9780486152424,English,9,5.0,Crafts & Hobbies 
WE62JEkYQrHChbrv3HXmMX,Trim Complete,Greg Kossow,Taunton Press,9781561588695,English,5,4.0,House & Home 
CaPCjFFXueZdxHvD4PbpKv,I Can Do That! Woodworking Projects: 17 quality furniture projects that require minimal tools and experience,David Thiel,Penguin,9781558709577,English,9,3.8,Crafts & Hobbies 
ZesqahDSUnWfoiJ4Nztaeh,Micro Living: 40 Innovative Tiny Houses Equipped for Full-Time Living| in 400 Square Feet or Less,Derek “Deek” Diedricksen,Storey Publishing,9781612128771,English,3,3.8,House & Home 
LyxiVbucsYSfNufnV99xAd,Carve: A Simple Guide to Whittling,Melanie Abrantes,Clarkson Potter,9780451498977,English,5,4.7,Crafts & Hobbies 
7vRbJ7fWCv3Y5z7KkYKSiS,Carpentry for Beginners,,Read Books Ltd,9781473390959,English,0,4.5,Crafts & Hobbies 
ceL6xXAwV8C4hQJMARjxVW,Puzzle Boxes: Fun and Intriguing Bandsaw Projects,Jeff Vollmer,Penguin,9781440310188,English,6,5.0,Crafts & Hobbies 
5GTuH3DiEgza44jrKnH4Lk,The Complete Idiot's Guide to Electrical Repair,Terry Meany,Penguin,9781101198971,English,5,3.9,House & Home 
VgDVjsKrYiJBDcAvxjBUty,The Workbench Design Book: The Art & Philosophy of Building Better Benches,Christopher Schwarz,Penguin,9781440311321,English,2,5.0,Crafts & Hobbies 
5Hc5iZjbVfLxAFeng2jVGR,Building the Perfect Tool Chest,Jim Stack,Penguin,9781440316289,English,9,5.0,Crafts & Hobbies 
nfcJc2CjWQHysuP9D5WrtX,The Perfect Edge: The Ultimate Guide to Sharpening for Woodworkers,Ron Hock,Penguin,9781440310218,English,3,5.0,Crafts & Hobbies 
gTUCN4dq2iNFHWm9dR6spA,The Practical Workshop: A Woodworker's Guide to Workbenches| Layout & Tools,Christopher Schwarz,Penguin,9781440351303,English,2,0,Crafts & Hobbies 
Gdqrrij32JuaqoFML48Kxn,I Can Do That! Woodworking Projects: 48 quality furniture projects that require minimal experience and tools,David Thiel,Penguin,9781440348204,English,5,5.0,Crafts & Hobbies 
GAkYntDbGBoXieypWkGXFZ,The New Traditional Woodworker: From Tool Set to Skill Set to Mind Set,Jim Tolpin,Penguin,9781440315060,English,2,5.0,Crafts & Hobbies 
2QNw8i6BoVE8wk9KeCjhdE,How to Build Animal Housing: 60 Plans for Coops| Hutches| Barns| Sheds| Pens| Nestboxes| Feeders| Stanchions| and Much More,Carol Ekarius,Storey Publishing,9781603425360,English,3,3.2,House & Home 
iLjXHvvXw8Gc8Waf79ipqy,Black & Decker Wood Floors: Hardwood - Laminate - Bamboo - Wood Tile - and More,Editors of Cool Springs Press,Cool Springs Press,9780760358207,English,0,5.0,House & Home 
keddVe4NdQB2DFq7BDHwfW,How To Build And Frame Stairs With Landings,Greg Vanden Berge,Greg Vanden Berge,,English,8,3.0,House & Home 
Arb84E59M4MM3UTdNCkW3E,How Your House Works: A Visual Guide to Understanding and Maintaining Your Home| Edition 3,Charlie Wing,John Wiley & Sons,9781119473480,English,8,0,Architecture 
6H6yCMx4mzojSLoxCxWANf,The Handbuilt Home: 34 Simple Stylish and Budget-Friendly Woodworking Projects for Every Room,Ana White,Potter Craft,9780307587336,English,5,4.2,Crafts & Hobbies 
LwazWTmyyTqKgLvHFLSEs5,HomeSkills: Plumbing: Install & Repair Your Own Toilets| Faucets| Sinks| Tubs| Showers| Drains,Editors of Cool Springs Press,Cool Springs Press,9781610588522,English,9,4.5,House & Home 
erHnB53uQXzvPaBKv5H7SP,Air conditioning and Refrigeration Repair Made Easy: Complete Troubleshooting Charts And Repair Guides For Commercial,Hooman Gohari,Xlibris Corporation,9781465333841,English,7,4.2,House & Home 
ctF9aH6uygNVeaDHexW25D,Busy Mom's Guide to Cleaning: The 10-Step Guide to Declutter and Clean All Things the Fast| Natural| Eco-Friendly Way,Vanessa Johnson,Organized Living Press,9781497588479,English,1,3.4,House & Home 
JSJWkNJJyYaBuPMKCYgxVT,Crafting with Wood Pallets: Projects for Rustic Furniture| Decor| Art| Gifts and more,Becky Lamb,Simon and Schuster,9781612434971,English,7,4.4,Crafts & Hobbies 
eg3u3v7weRoMdWAiGcPowy,Clothing Alteration Secrets Revealed 3rd Edition: Clothes alteration book,Judith Turner,Judith Turner,9780980352528,English,3,0,House & Home 
HV6VEok3DKrgtvfYsnoWnH,The Complete Idiot's Guide to Decluttering: Win the Turf War with Your Stuff,Regina Leeds,Penguin,9781440696992,English,3,3.0,House & Home 
Q5LpuvahULgEsQg4eqioFr,52 Prepper Projects: A Project a Week to Help You Prepare for the Unpredictable,David Nash,Skyhorse,9781628734225,English,3,3.9,Health & Fitness 
W5e4MqfbQpG68kQ26CL766,Tree Houses You Can Actually Build: A Weekend Project Book,David Stiles,Houghton Mifflin Harcourt,9780547488394,English,8,5.0,Crafts & Hobbies 
WQFhSLMUUsiPKAQDQhnaUw,Solar Panel Installation Guide and User's Manual: Solar Electrical Energy,Prof  N L Shraman,Memory Book: Smaran Shakti,,English,7,5.0,House & Home 
Q24tRrRpnWHJUGqj2tAd4L,Building the Timber Frame House: The Revival of a Forgotten Craft,Tedd Benson,Simon and Schuster,9781439107072,English,9,4.0,Crafts & Hobbies 
2s7bNwtjLWEjM7YixmW4ku,Master Basic Plumbing And Central Heating: A quick guide to plumbing and heating jobs| including basic emergency repairs,Roy Treloar,Teach Yourself,9781444129090,English,7,0,House & Home 
bMp3ugFvQmpTrgSmmBwZnk,I Can Do That! Woodworking Projects - Updated and Expanded,Popular Woodworking,Penguin,9781440318887,English,0,1.0,Crafts & Hobbies 
m9CAwajtaqGYmW27sPcAVn,The Martha Manual: How to Do (Almost) Everything,Martha Stewart,Houghton Mifflin Harcourt,9781328927330,English,3,4.2,House & Home 
8TupLkY58qvu3Gi3HuimAt,Tin Can Homestead: The Art of Airstream Living,Natasha Lawyer,Running Press Adult,9780762491452,English,5,0,House & Home 
RFMeHbox9kKtMv62J7jgD8,Less: A Visual Guide to Minimalism,Rachel Aust,Penguin,9781465476050,English,6,4.3,House & Home 
FHDuLiyTnGSjfqCa8NATH2,The Complete Idiot's Guide to Woodworking,Reed Karen,Penguin,9781101198797,English,0,3.8,Crafts & Hobbies 
Ko4An9ZgnBzM5dWwDHsoqy,Good Clean Fun: Misadventures in Sawdust at Offerman Woodshop,Nick Offerman,Penguin,9781101985984,English,8,4.4,Crafts & Hobbies 
N8Ek9pf9ox9ypgPEbdVVPg,Hybrid Woodworking: Blending Power & Hand Tools for Quick| Quality Furniture,Marc Spagnuolo,Penguin,9781440329708,English,3,5.0,Crafts & Hobbies 
b69AtngrGKSwaZVABHeEJe,Forge-Practice - Elementary,John Lord Bacon,Read Books Ltd,9781473339705,English,0,0,Business & Economics 
ikVkbdfB9eeHTJ34fXnU6m,Black & Decker Advanced Home Wiring| Updated 4th Edition: DC Circuits * Transfer Switches * Panel Upgrades * Circuit Maps * More,Editors of Cool Springs Press,Cool Springs Press,9781627885638,English,0,4.0,House & Home 
HBSDmp6mE9YqY4hXWRqidb,Wood Pallet Wonders: DIY Projects for Home| Garden| Holidays and More,Becky Lamb,Simon and Schuster,9781612437774,English,5,0,Crafts & Hobbies 
NX4K2svn4ZYQcerdGRrrDQ,Guide to Concrete: Masonry & Stucco Projects,Phil Schmidt,Cool Springs Press,9781616737894,English,8,5.0,House & Home 
UGhvFgBnHRpSGLH339243N,Building Stairs,Andy Engel,Taunton Press,9781561588923,English,2,5.0,House & Home 
Z5Tx2CBq8KswCD69U7BD7b,HomeSkills: Wiring: Fix Your Own Lights| Switches| Receptacles| Boxes| Cables & More,Editors of Cool Springs Press,Cool Springs Press,9781610588539,English,5,3.9,House & Home 
kS6E7G78sP8ipbC4vLiFeg,Easy-to-Build Outdoor Projects: 29 Projects for Your Yard and Garden,Popular Woodworking,Penguin,9781440326608,English,1,4.5,Crafts & Hobbies 
Uat4DYXeqXW2VJjpKCa7JA,1|001 Old-Time Household Hints: Timeless Bits of Household Wisdom for Today's Home and Garden,Editors of YANKEE MAGAZINE,Simon and Schuster,9781632207203,English,4,2.0,Architecture 
bvso5C3sDv66cU4Sx6PePi,The Simple Living Handbook: Discover the Joy of a De-Cluttered Life,Lorilee Lippincott,Simon and Schuster,9781626362055,English,6,0,Architecture 
4tUAPcda8B7JNjTLnYNZqe,The Log Cabin Book: A Complete Builder's Guide to Small Homes and Shelters,Oliver Kemp,Courier Dover Publications,9780486816326,English,8,3.0,Crafts & Hobbies 
4K4gwCdBP2yNCzQJjfKf8i,The Complete Home Decorating Idea Book: Thousands of Idea for Windows| Walls| Ceilings and Floors,Kathleen Stoehr,Charles Randall International,9781890379162,English,5,4.6,House & Home 
hbK4yLwPJUPyHWEH2ugSdv,Designing Your Dream Home: Every Question to Ask| Every Detail to Consider| and Everything to Know Before You Build or Remodel,Doe Lang,Thomas Nelson,9781418566098,English,6,2.8,House & Home 
YXUeQ92QTrZB9CRfvfg5jq,Clean Design: Wellness for your Lifestyle,Robin Wilson,Greenleaf Book Group,9781626341906,English,1,3.0,House & Home 
WShNWmsHSEH3yRrBsyskF5,Black & Decker Here's How Painting: 29 Projects with Paint,Editors of CPi,Cool Springs Press,9781610601979,English,2,4.7,House & Home 
cJ6BwgSBzNebJfiFjZhXiN,Turn-of-the-Century House Designs: With Floor Plans| Elevations and Interior Details of 24 Residences,William T. Comstock,Courier Corporation,9780486157689,English,6,3.0,Architecture 
kz4JRgdpH96F3E7nRGpQBj,How Buildings Work: The Natural Order of Architecture| Edition 3,Edward Allen,Oxford University Press,9780198036661,English,6,5.0,Architecture 
LWeL5kET6z8pQwdcwtVbjP,SoulSpace: Transform Your Home| Transform Your Life -- Creating a Home That Is Free of Clutter| Full of Beauty| and Inspired by You,Xorin Balbes,New World Library,9781608680382,English,5,4.4,Design 
BRMtv6nTb2xCEa83aAZvrN,Wood-Frame House Construction,Gerald E. Sherwood,Courier Corporation,9780486156286,English,5,4.2,Crafts & Hobbies 
PpdDEyUDJkYkBqJY8xBfWr,Sears House Designs of the Thirties,Sears| Roebuck and Co.,Courier Corporation,9780486139487,English,9,2.0,Architecture 
5s4LGUxaTrWQ2HZYMPzm78,Candice Olson Favorite Design Challenges,Candice Olson,Houghton Mifflin Harcourt,9780544178700,English,1,4.6,House & Home 
WnA9UbjVB29qm7nrP7mu6H,Charles Faudree's Country French Living,Charles Faudree,Gibbs Smith,9781423614258,English,6,4.9,House & Home 
9Dgr7yfqw653Yk84JyTiGY,The Encyclopedia of Window and Bed Coverings: Historical Perspectives| Classic Designs| Contemporary Creations,Charles Randall,Charles Randall International,9781890379339,English,7,4.6,House & Home 
Zk6rqyytv9qwa9TdzdTXUc,Black & Decker Wood Floors: Hardwood - Laminate - Bamboo - Wood Tile - and More,Editors of Cool Springs Press,Cool Springs Press,9780760358207,English,0,5.0,House & Home 
BvABovwbsVbSVTBxtMSxf9,Prescriptions for a Healthy House: A Practical Guide for Architects| Builders & Homeowners| Edition 3,Paula Baker-Laporte,New Society Publisher,9781550924107,English,1,5.0,Architecture 
JA6MrpgQWtd6xEayRSVRPq,Best-Selling House Plans,Editors of Creative Homeowner,Fox Chapel Publishing,9781607652977,English,9,0,House & Home 
JHBchep9XmeRLdSTe6uMMB,Small Space Living: Expert Tips and Techniques on Using Closets| Corners| and Every Other Space in Your Home,Roberta Sandenbergh,Simon and Schuster,9781510736320,English,7,4.0,House & Home 
Ko6DGNc64DNqKjmMggciD7,The Handbuilt Home: 34 Simple Stylish and Budget-Friendly Woodworking Projects for Every Room,Ana White,Potter Craft,9780307587336,English,4,4.2,Crafts & Hobbies 
bbK6Rjph8C8r9MBfWpa2Dc,The French Room,Betty Lou Phillips,Gibbs Smith,9781423621652,English,2,4.7,House & Home 
PjavNirSGTg7aDCUJbVVQM,Big Design| Small Budget: Create a Glamorous Home in Nine Thrifty Steps,Betsy Helmuth,Simon and Schuster,9781629148724,English,6,0,Business & Economics 
6Cd5zoHrtFFUcMGp7oTBVX,Unmistakably French,Betty Lou Phillips,Gibbs Smith,9781423621690,English,3,0,House & Home 
erZpWwWxTdGniZPZdibQ4o,Inspire Your Home: Easy Affordable Ideas to Make Every Room Glamorous,Farah Merhi,Simon and Schuster,9781982131258,English,4,5.0,House & Home 
73GVWCjjYBn5FQPpAGDtCQ,The Book of Hygge: The Danish Art of Contentment| Comfort| and Connection,Louisa Thomsen Brits,Penguin,9780735214101,English,9,0,House & Home 
jdWqTuSVCiZqztA8F8UVg6,Rustic Modern,Chase Reynolds Ewald,Gibbs Smith,9781423644958,English,2,4.3,Architecture 
K82rBcSnmasoLstKStKLe2,The Age of Comfort: When Paris Discovered Casual--and the Modern Home Began,Joan DeJean,Bloomsbury Publishing USA,9781608191352,English,7,3.3,Architecture 
nkEmfWpdMdPRDrmDzgnjD4,Modern Macrame: 33 Stylish Projects for Your Handmade Home,Emily Katz,Ten Speed Press,9780399579585,English,2,4.2,Crafts & Hobbies 
dXrLYeYfPtmsjKr2QDcEc5,Vern Yip's Design Wise: Your Smart Guide to a Beautiful Home,Vern Yip,Running Press Adult,9780762461097,English,9,4.0,Architecture 
